GHGRP ID,Landfill ID,Landfill Name,State,Physical Address,City,County,Zip Code,lat,long,Ownership Type,Landfill Owner Organization(s),Year Landfill Opened,Landfill Closure Year,Current Landfill Status,Waste in Place (tons),Waste in Place Year,LFG Collection System In Place?,LFG Collected (mmscfd),LFG Flared (mmscfd),Project ID,Current Project Status,Project Name,Project Start Date,Project Shutdown Date,Project Type Category,LFG Energy Project Type,RNG Delivery Method,Actual MW Generation,Rated MW Capacity,LFG Flow to Project (mmscfd),Current Year Emission Reductions (MMTCO2e/yr) - Direct,Current Year Emission Reductions (MMTCO2e/yr) - Avoided,GEOID_x,STATE,COUNTY,TRACT,BLOCK,GEOID_y,NAME,variable,estimate,moe,geometry
,766,Round Glade SLF,MD,,Oakland,Garrett,21550.0,39.470556,-79.393057,Public,,1974.0,1994.0,Closed,"800,000",,No,,,836-0,Low Potential,,,,Unknown,Unknown,,,,,,,240230006011000,24,23,601,1000,24510060100,"Census Tract 601, Baltimore city, Maryland",B19013_001,59312.0,16767.0,"list(list(c(-76.577955, -76.575804, -76.572597, -76.572579, -76.572565, -76.572468, -76.57238, -76.574076, -76.575508, -76.576174, -76.577623, -76.577783, -76.577955, 39.296911, 39.296994, 39.297115, 39.295644, 39.294777, 39.293504, 39.292381, 39.292312, 39.292257, 39.292232, 39.292178, 39.294582, 39.296911)))"
1002004.0,20792,Glen Burnie Landfill,MD,100 Dover Road,Glen Burnie,Anne Arundel,21060.0,39.18718,-76.6,Public,"Anne Arundel County Dept. of Public Works, Bureau of Waste Mmgt. Services, MD",1953.0,1982.0,Closed,"3,844,718",1982.0,No,,,201023-0,Low Potential,,,,Unknown,Unknown,,,,,,,240037511022010,24,3,751102,2010,24003751102,"Census Tract 7511.02, Anne Arundel County, Maryland",B01002_001,41.5,0.9,"list(list(c(-76.614481, -76.607759, -76.600758, -76.590217, -76.584996, -76.584077, -76.582386, -76.580287, -76.573487, -76.576588, -76.584451, -76.58729, -76.593321, -76.595779, -76.595817, -76.596577, -76.59724, -76.598252, -76.599185, -76.600878, -76.603797, -76.604948, -76.605662, -76.606219, -76.609086, -76.613496, -76.612905, -76.613103, -76.612778, -76.613652, -76.613763, -76.613567, -76.613417, -76.613475, -76.614481, 39.206335, 39.206957, 39.206757, 39.206338, 39.207832, 39.207921, 39.207151, 
39.206607, 39.193509, 39.186909, 39.186374, 39.185217, 39.180987, 39.18038, 39.179026, 39.176858, 39.176641, 39.176232, 39.175238, 39.171626, 39.170272, 39.16972, 39.172607, 39.177368, 39.180158, 39.181747, 39.182934, 39.182969, 39.185551, 39.189012, 39.190535, 39.193695, 39.197587, 39.19831, 39.206335)))"
1002004.0,20792,Glen Burnie Landfill,MD,100 Dover Road,Glen Burnie,Anne Arundel,21060.0,39.18718,-76.6,Public,"Anne Arundel County Dept. of Public Works, Bureau of Waste Mmgt. Services, MD",1953.0,1982.0,Closed,"3,844,718",1982.0,No,,,201023-0,Low Potential,,,,Unknown,Unknown,,,,,,,240037511022010,24,3,751102,2010,24003751102,"Census Tract 7511.02, Anne Arundel County, Maryland",B01003_001,4384.0,801.0,"list(list(c(-76.614481, -76.607759, -76.600758, -76.590217, -76.584996, -76.584077, -76.582386, -76.580287, -76.573487, -76.576588, -76.584451, -76.58729, -76.593321, -76.595779, -76.595817, -76.596577, -76.59724, -76.598252, -76.599185, -76.600878, -76.603797, -76.604948, -76.605662, -76.606219, -76.609086, -76.613496, -76.612905, -76.613103, -76.612778, -76.613652, -76.613763, -76.613567, -76.613417, -76.613475, -76.614481, 39.206335, 39.206957, 39.206757, 39.206338, 39.207832, 39.207921, 39.207151, 
39.206607, 39.193509, 39.186909, 39.186374, 39.185217, 39.180987, 39.18038, 39.179026, 39.176858, 39.176641, 39.176232, 39.175238, 39.171626, 39.170272, 39.16972, 39.172607, 39.177368, 39.180158, 39.181747, 39.182934, 39.182969, 39.185551, 39.189012, 39.190535, 39.193695, 39.197587, 39.19831, 39.206335)))"
1002004.0,20792,Glen Burnie Landfill,MD,100 Dover Road,Glen Burnie,Anne Arundel,21060.0,39.18718,-76.6,Public,"Anne Arundel County Dept. of Public Works, Bureau of Waste Mmgt. Services, MD",1953.0,1982.0,Closed,"3,844,718",1982.0,No,,,201023-0,Low Potential,,,,Unknown,Unknown,,,,,,,240037511022010,24,3,751102,2010,24003751102,"Census Tract 7511.02, Anne Arundel County, Maryland",B19013_001,76979.0,23681.0,"list(list(c(-76.614481, -76.607759, -76.600758, -76.590217, -76.584996, -76.584077, -76.582386, -76.580287, -76.573487, -76.576588, -76.584451, -76.58729, -76.593321, -76.595779, -76.595817, -76.596577, -76.59724, -76.598252, -76.599185, -76.600878, -76.603797, -76.604948, -76.605662, -76.606219, -76.609086, -76.613496, -76.612905, -76.613103, -76.612778, -76.613652, -76.613763, -76.613567, -76.613417, -76.613475, -76.614481, 39.206335, 39.206957, 39.206757, 39.206338, 39.207832, 39.207921, 39.207151, 
39.206607, 39.193509, 39.186909, 39.186374, 39.185217, 39.180987, 39.18038, 39.179026, 39.176858, 39.176641, 39.176232, 39.175238, 39.171626, 39.170272, 39.16972, 39.172607, 39.177368, 39.180158, 39.181747, 39.182934, 39.182969, 39.185551, 39.189012, 39.190535, 39.193695, 39.197587, 39.19831, 39.206335)))"
1003432.0,748,Gude LF,MD,600 E. Gude Drive,Rockville,Montgomery,20850.0,39.107,-77.14,Public,"Montgomery County, MD",1965.0,1982.0,Closed,"4,800,000",,Yes,1.03,,180877-0,Shutdown,Project #2,7/13/09,6/1/17,Electricity,Reciprocating Engine,,0.8,0.848,0.5,,,240317012111000,24,31,701211,1000,24031701211,"Census Tract 7012.11, Montgomery County, Maryland",B01002_001,35.8,3.4,"list(list(c(-77.182678, -77.174537, -77.172416, -77.170501, -77.168037, -77.166252, -77.166147, -77.164001, -77.163085, -77.159408, -77.157684, -77.156066, -77.15274, -77.148719, -77.144523, -77.1408, -77.139862, -77.138481, -77.137733, -77.133804, -77.131889, -77.128921, -77.128684, -77.12526, -77.126293, -77.128458, -77.130486, -77.133621, -77.133819, -77.135238, -77.135685, -77.135978, -77.136077, -77.136009, -77.136024, -77.136171, -77.136566, -77.137161, -77.140053, -77.141181, -77.141734, -77.143623, 
-77.144538, -77.146295, -77.147758, -77.147636, -77.147614, -77.147613, -77.15364, -77.154001, -77.155047, -77.155873, -77.158365, -77.158578, -77.166732, -77.168485, -77.170191, -77.171089, -77.175216, -77.179027, -77.181033, -77.184131, -77.182678, 39.1086, 39.110595, 39.111492, 39.113315, 39.114189, 39.115554, 39.115664, 39.117782, 39.118312, 39.120197, 39.122032, 39.120307, 39.119129, 39.116165, 39.115345, 39.113342, 39.11454, 39.114688, 39.113578, 39.113063, 39.113624, 39.112026, 39.110343, 
39.106093, 39.10621, 39.106881, 39.106262, 39.104347, 39.10424, 39.103279, 39.10272, 39.102085, 39.101467, 39.100475, 39.099887, 39.098567, 39.097736, 39.097145, 39.095344, 39.093967, 39.093841, 39.093181, 39.095684, 39.096747, 39.097461, 39.097709, 39.098361, 39.099857, 39.09906, 39.098956, 39.101832, 39.103459, 39.106561, 39.106563, 39.106784, 39.106533, 39.105887, 39.105378, 39.102596, 39.101137, 39.104358, 39.107811, 39.1086)))"
1003432.0,748,Gude LF,MD,600 E. Gude Drive,Rockville,Montgomery,20850.0,39.107,-77.14,Public,"Montgomery County, MD",1965.0,1982.0,Closed,"4,800,000",,Yes,1.03,,180877-0,Shutdown,Project #2,7/13/09,6/1/17,Electricity,Reciprocating Engine,,0.8,0.848,0.5,,,240317012111000,24,31,701211,1000,24031701211,"Census Tract 7012.11, Montgomery County, Maryland",B01003_001,6188.0,860.0,"list(list(c(-77.182678, -77.174537, -77.172416, -77.170501, -77.168037, -77.166252, -77.166147, -77.164001, -77.163085, -77.159408, -77.157684, -77.156066, -77.15274, -77.148719, -77.144523, -77.1408, -77.139862, -77.138481, -77.137733, -77.133804, -77.131889, -77.128921, -77.128684, -77.12526, -77.126293, -77.128458, -77.130486, -77.133621, -77.133819, -77.135238, -77.135685, -77.135978, -77.136077, -77.136009, -77.136024, -77.136171, -77.136566, -77.137161, -77.140053, -77.141181, -77.141734, -77.143623, 
-77.144538, -77.146295, -77.147758, -77.147636, -77.147614, -77.147613, -77.15364, -77.154001, -77.155047, -77.155873, -77.158365, -77.158578, -77.166732, -77.168485, -77.170191, -77.171089, -77.175216, -77.179027, -77.181033, -77.184131, -77.182678, 39.1086, 39.110595, 39.111492, 39.113315, 39.114189, 39.115554, 39.115664, 39.117782, 39.118312, 39.120197, 39.122032, 39.120307, 39.119129, 39.116165, 39.115345, 39.113342, 39.11454, 39.114688, 39.113578, 39.113063, 39.113624, 39.112026, 39.110343, 
39.106093, 39.10621, 39.106881, 39.106262, 39.104347, 39.10424, 39.103279, 39.10272, 39.102085, 39.101467, 39.100475, 39.099887, 39.098567, 39.097736, 39.097145, 39.095344, 39.093967, 39.093841, 39.093181, 39.095684, 39.096747, 39.097461, 39.097709, 39.098361, 39.099857, 39.09906, 39.098956, 39.101832, 39.103459, 39.106561, 39.106563, 39.106784, 39.106533, 39.105887, 39.105378, 39.102596, 39.101137, 39.104358, 39.107811, 39.1086)))"
1003432.0,748,Gude LF,MD,600 E. Gude Drive,Rockville,Montgomery,20850.0,39.107,-77.14,Public,"Montgomery County, MD",1965.0,1982.0,Closed,"4,800,000",,Yes,1.03,,180877-0,Shutdown,Project #2,7/13/09,6/1/17,Electricity,Reciprocating Engine,,0.8,0.848,0.5,,,240317012111000,24,31,701211,1000,24031701211,"Census Tract 7012.11, Montgomery County, Maryland",B19013_001,115990.0,23914.0,"list(list(c(-77.182678, -77.174537, -77.172416, -77.170501, -77.168037, -77.166252, -77.166147, -77.164001, -77.163085, -77.159408, -77.157684, -77.156066, -77.15274, -77.148719, -77.144523, -77.1408, -77.139862, -77.138481, -77.137733, -77.133804, -77.131889, -77.128921, -77.128684, -77.12526, -77.126293, -77.128458, -77.130486, -77.133621, -77.133819, -77.135238, -77.135685, -77.135978, -77.136077, -77.136009, -77.136024, -77.136171, -77.136566, -77.137161, -77.140053, -77.141181, -77.141734, -77.143623, 
-77.144538, -77.146295, -77.147758, -77.147636, -77.147614, -77.147613, -77.15364, -77.154001, -77.155047, -77.155873, -77.158365, -77.158578, -77.166732, -77.168485, -77.170191, -77.171089, -77.175216, -77.179027, -77.181033, -77.184131, -77.182678, 39.1086, 39.110595, 39.111492, 39.113315, 39.114189, 39.115554, 39.115664, 39.117782, 39.118312, 39.120197, 39.122032, 39.120307, 39.119129, 39.116165, 39.115345, 39.113342, 39.11454, 39.114688, 39.113578, 39.113063, 39.113624, 39.112026, 39.110343, 
39.106093, 39.10621, 39.106881, 39.106262, 39.104347, 39.10424, 39.103279, 39.10272, 39.102085, 39.101467, 39.100475, 39.099887, 39.098567, 39.097736, 39.097145, 39.095344, 39.093967, 39.093841, 39.093181, 39.095684, 39.096747, 39.097461, 39.097709, 39.098361, 39.099857, 39.09906, 39.098956, 39.101832, 39.103459, 39.106561, 39.106563, 39.106784, 39.106533, 39.105887, 39.105378, 39.102596, 39.101137, 39.104358, 39.107811, 39.1086)))"
1003432.0,748,Gude LF,MD,600 E. Gude Drive,Rockville,Montgomery,20850.0,39.107,-77.14,Public,"Montgomery County, MD",1965.0,1982.0,Closed,"4,800,000",,Yes,1.03,,818-0,Shutdown,Project #1,1/1/85,3/25/06,Electricity,Reciprocating Engine,,2.0,3.0,,,,240317012111000,24,31,701211,1000,24031701211,"Census Tract 7012.11, Montgomery County, Maryland",B01002_001,35.8,3.4,"list(list(c(-77.182678, -77.174537, -77.172416, -77.170501, -77.168037, -77.166252, -77.166147, -77.164001, -77.163085, -77.159408, -77.157684, -77.156066, -77.15274, -77.148719, -77.144523, -77.1408, -77.139862, -77.138481, -77.137733, -77.133804, -77.131889, -77.128921, -77.128684, -77.12526, -77.126293, -77.128458, -77.130486, -77.133621, -77.133819, -77.135238, -77.135685, -77.135978, -77.136077, -77.136009, -77.136024, -77.136171, -77.136566, -77.137161, -77.140053, -77.141181, -77.141734, -77.143623, 
-77.144538, -77.146295, -77.147758, -77.147636, -77.147614, -77.147613, -77.15364, -77.154001, -77.155047, -77.155873, -77.158365, -77.158578, -77.166732, -77.168485, -77.170191, -77.171089, -77.175216, -77.179027, -77.181033, -77.184131, -77.182678, 39.1086, 39.110595, 39.111492, 39.113315, 39.114189, 39.115554, 39.115664, 39.117782, 39.118312, 39.120197, 39.122032, 39.120307, 39.119129, 39.116165, 39.115345, 39.113342, 39.11454, 39.114688, 39.113578, 39.113063, 39.113624, 39.112026, 39.110343, 
39.106093, 39.10621, 39.106881, 39.106262, 39.104347, 39.10424, 39.103279, 39.10272, 39.102085, 39.101467, 39.100475, 39.099887, 39.098567, 39.097736, 39.097145, 39.095344, 39.093967, 39.093841, 39.093181, 39.095684, 39.096747, 39.097461, 39.097709, 39.098361, 39.099857, 39.09906, 39.098956, 39.101832, 39.103459, 39.106561, 39.106563, 39.106784, 39.106533, 39.105887, 39.105378, 39.102596, 39.101137, 39.104358, 39.107811, 39.1086)))"
1003432.0,748,Gude LF,MD,600 E. Gude Drive,Rockville,Montgomery,20850.0,39.107,-77.14,Public,"Montgomery County, MD",1965.0,1982.0,Closed,"4,800,000",,Yes,1.03,,818-0,Shutdown,Project #1,1/1/85,3/25/06,Electricity,Reciprocating Engine,,2.0,3.0,,,,240317012111000,24,31,701211,1000,24031701211,"Census Tract 7012.11, Montgomery County, Maryland",B01003_001,6188.0,860.0,"list(list(c(-77.182678, -77.174537, -77.172416, -77.170501, -77.168037, -77.166252, -77.166147, -77.164001, -77.163085, -77.159408, -77.157684, -77.156066, -77.15274, -77.148719, -77.144523, -77.1408, -77.139862, -77.138481, -77.137733, -77.133804, -77.131889, -77.128921, -77.128684, -77.12526, -77.126293, -77.128458, -77.130486, -77.133621, -77.133819, -77.135238, -77.135685, -77.135978, -77.136077, -77.136009, -77.136024, -77.136171, -77.136566, -77.137161, -77.140053, -77.141181, -77.141734, -77.143623, 
-77.144538, -77.146295, -77.147758, -77.147636, -77.147614, -77.147613, -77.15364, -77.154001, -77.155047, -77.155873, -77.158365, -77.158578, -77.166732, -77.168485, -77.170191, -77.171089, -77.175216, -77.179027, -77.181033, -77.184131, -77.182678, 39.1086, 39.110595, 39.111492, 39.113315, 39.114189, 39.115554, 39.115664, 39.117782, 39.118312, 39.120197, 39.122032, 39.120307, 39.119129, 39.116165, 39.115345, 39.113342, 39.11454, 39.114688, 39.113578, 39.113063, 39.113624, 39.112026, 39.110343, 
39.106093, 39.10621, 39.106881, 39.106262, 39.104347, 39.10424, 39.103279, 39.10272, 39.102085, 39.101467, 39.100475, 39.099887, 39.098567, 39.097736, 39.097145, 39.095344, 39.093967, 39.093841, 39.093181, 39.095684, 39.096747, 39.097461, 39.097709, 39.098361, 39.099857, 39.09906, 39.098956, 39.101832, 39.103459, 39.106561, 39.106563, 39.106784, 39.106533, 39.105887, 39.105378, 39.102596, 39.101137, 39.104358, 39.107811, 39.1086)))"
1003432.0,748,Gude LF,MD,600 E. Gude Drive,Rockville,Montgomery,20850.0,39.107,-77.14,Public,"Montgomery County, MD",1965.0,1982.0,Closed,"4,800,000",,Yes,1.03,,818-0,Shutdown,Project #1,1/1/85,3/25/06,Electricity,Reciprocating Engine,,2.0,3.0,,,,240317012111000,24,31,701211,1000,24031701211,"Census Tract 7012.11, Montgomery County, Maryland",B19013_001,115990.0,23914.0,"list(list(c(-77.182678, -77.174537, -77.172416, -77.170501, -77.168037, -77.166252, -77.166147, -77.164001, -77.163085, -77.159408, -77.157684, -77.156066, -77.15274, -77.148719, -77.144523, -77.1408, -77.139862, -77.138481, -77.137733, -77.133804, -77.131889, -77.128921, -77.128684, -77.12526, -77.126293, -77.128458, -77.130486, -77.133621, -77.133819, -77.135238, -77.135685, -77.135978, -77.136077, -77.136009, -77.136024, -77.136171, -77.136566, -77.137161, -77.140053, -77.141181, -77.141734, -77.143623, 
-77.144538, -77.146295, -77.147758, -77.147636, -77.147614, -77.147613, -77.15364, -77.154001, -77.155047, -77.155873, -77.158365, -77.158578, -77.166732, -77.168485, -77.170191, -77.171089, -77.175216, -77.179027, -77.181033, -77.184131, -77.182678, 39.1086, 39.110595, 39.111492, 39.113315, 39.114189, 39.115554, 39.115664, 39.117782, 39.118312, 39.120197, 39.122032, 39.120307, 39.119129, 39.116165, 39.115345, 39.113342, 39.11454, 39.114688, 39.113578, 39.113063, 39.113624, 39.112026, 39.110343, 
39.106093, 39.10621, 39.106881, 39.106262, 39.104347, 39.10424, 39.103279, 39.10272, 39.102085, 39.101467, 39.100475, 39.099887, 39.098567, 39.097736, 39.097145, 39.095344, 39.093967, 39.093841, 39.093181, 39.095684, 39.096747, 39.097461, 39.097709, 39.098361, 39.099857, 39.09906, 39.098956, 39.101832, 39.103459, 39.106561, 39.106563, 39.106784, 39.106533, 39.105887, 39.105378, 39.102596, 39.101137, 39.104358, 39.107811, 39.1086)))"
,752,Hoods Mill Road SLF,MD,7901 Kabik Court,Woodbine,Carroll,21797.0,39.357,-77.024,Public,"Carroll County, MD",1981.0,1994.0,Closed,"480,000",,No,,,822-0,Low Potential,,,,Unknown,Unknown,,,,,,,240135142013014,24,13,514201,3014,24013514201,"Census Tract 5142.01, Carroll County, Maryland",B01002_001,48.0,3.6,"list(list(c(-77.090079, -77.087553, -77.084136, -77.077734, -77.078945, -77.077219, -77.075818, -77.075324, -77.074496, -77.074857, -77.073826, -77.073103, -77.071688, -77.072218, -77.07137, -77.071425, -77.054757, -77.047741, -77.030789, -77.025411, -77.015688, -77.010343, -77.00614, -77.007534, -77.008943, -77.011974, -77.011971, -77.012631, -77.016394, -77.01674, -77.017308, -77.017848, -77.018629, -77.019212, -77.01918, -77.018541, -77.018092, -77.015604, -77.015681, -77.017969, -77.018234, -77.017189, 
-77.015731, -77.015735, -77.018818, -77.020939, -77.022586, -77.025374, -77.028796, -77.030529, -77.033665, -77.033523, -77.042545, -77.045697, -77.049111, -77.051035, -77.05054, -77.051421, -77.060229, -77.061277, -77.062674, -77.064015, -77.064961, -77.065338, -77.068416, -77.069895, -77.071854, -77.075901, -77.07779, -77.079786, -77.082962, -77.085459, -77.087568, -77.087967, -77.088873, -77.090715, -77.090079, 39.384059, 39.385745, 39.387426, 39.393313, 39.396327, 39.400215, 39.401237, 39.405146, 
39.407875, 39.409616, 39.412182, 39.416452, 39.418434, 39.419746, 39.423178, 39.424945, 39.438133, 39.44372, 39.438359, 39.437018, 39.435235, 39.433814, 39.431607, 39.429059, 39.426791, 39.414623, 39.412457, 39.410838, 39.407372, 39.406628, 39.397527, 39.39295, 39.389398, 39.387009, 39.38604, 39.378732, 39.376868, 39.371476, 39.370183, 39.368261, 39.367443, 39.358764, 39.353978, 39.352562, 39.352539, 39.353517, 39.350755, 39.350593, 39.35246, 39.351291, 39.353687, 39.355261, 39.358897, 39.360025, 
39.362269, 39.361168, 39.359995, 39.359074, 39.359772, 39.359179, 39.360092, 39.361439, 39.361935, 39.362781, 39.365405, 39.368299, 39.369644, 39.369275, 39.370329, 39.373678, 39.372947, 39.373111, 39.373956, 39.376493, 39.376976, 39.379323, 39.384059)))"
,752,Hoods Mill Road SLF,MD,7901 Kabik Court,Woodbine,Carroll,21797.0,39.357,-77.024,Public,"Carroll County, MD",1981.0,1994.0,Closed,"480,000",,No,,,822-0,Low Potential,,,,Unknown,Unknown,,,,,,,240135142013014,24,13,514201,3014,24013514201,"Census Tract 5142.01, Carroll County, Maryland",B01003_001,5081.0,442.0,"list(list(c(-77.090079, -77.087553, -77.084136, -77.077734, -77.078945, -77.077219, -77.075818, -77.075324, -77.074496, -77.074857, -77.073826, -77.073103, -77.071688, -77.072218, -77.07137, -77.071425, -77.054757, -77.047741, -77.030789, -77.025411, -77.015688, -77.010343, -77.00614, -77.007534, -77.008943, -77.011974, -77.011971, -77.012631, -77.016394, -77.01674, -77.017308, -77.017848, -77.018629, -77.019212, -77.01918, -77.018541, -77.018092, -77.015604, -77.015681, -77.017969, -77.018234, -77.017189, 
-77.015731, -77.015735, -77.018818, -77.020939, -77.022586, -77.025374, -77.028796, -77.030529, -77.033665, -77.033523, -77.042545, -77.045697, -77.049111, -77.051035, -77.05054, -77.051421, -77.060229, -77.061277, -77.062674, -77.064015, -77.064961, -77.065338, -77.068416, -77.069895, -77.071854, -77.075901, -77.07779, -77.079786, -77.082962, -77.085459, -77.087568, -77.087967, -77.088873, -77.090715, -77.090079, 39.384059, 39.385745, 39.387426, 39.393313, 39.396327, 39.400215, 39.401237, 39.405146, 
39.407875, 39.409616, 39.412182, 39.416452, 39.418434, 39.419746, 39.423178, 39.424945, 39.438133, 39.44372, 39.438359, 39.437018, 39.435235, 39.433814, 39.431607, 39.429059, 39.426791, 39.414623, 39.412457, 39.410838, 39.407372, 39.406628, 39.397527, 39.39295, 39.389398, 39.387009, 39.38604, 39.378732, 39.376868, 39.371476, 39.370183, 39.368261, 39.367443, 39.358764, 39.353978, 39.352562, 39.352539, 39.353517, 39.350755, 39.350593, 39.35246, 39.351291, 39.353687, 39.355261, 39.358897, 39.360025, 
39.362269, 39.361168, 39.359995, 39.359074, 39.359772, 39.359179, 39.360092, 39.361439, 39.361935, 39.362781, 39.365405, 39.368299, 39.369644, 39.369275, 39.370329, 39.373678, 39.372947, 39.373111, 39.373956, 39.376493, 39.376976, 39.379323, 39.384059)))"
,752,Hoods Mill Road SLF,MD,7901 Kabik Court,Woodbine,Carroll,21797.0,39.357,-77.024,Public,"Carroll County, MD",1981.0,1994.0,Closed,"480,000",,No,,,822-0,Low Potential,,,,Unknown,Unknown,,,,,,,240135142013014,24,13,514201,3014,24013514201,"Census Tract 5142.01, Carroll County, Maryland",B19013_001,108295.0,14469.0,"list(list(c(-77.090079, -77.087553, -77.084136, -77.077734, -77.078945, -77.077219, -77.075818, -77.075324, -77.074496, -77.074857, -77.073826, -77.073103, -77.071688, -77.072218, -77.07137, -77.071425, -77.054757, -77.047741, -77.030789, -77.025411, -77.015688, -77.010343, -77.00614, -77.007534, -77.008943, -77.011974, -77.011971, -77.012631, -77.016394, -77.01674, -77.017308, -77.017848, -77.018629, -77.019212, -77.01918, -77.018541, -77.018092, -77.015604, -77.015681, -77.017969, -77.018234, -77.017189, 
-77.015731, -77.015735, -77.018818, -77.020939, -77.022586, -77.025374, -77.028796, -77.030529, -77.033665, -77.033523, -77.042545, -77.045697, -77.049111, -77.051035, -77.05054, -77.051421, -77.060229, -77.061277, -77.062674, -77.064015, -77.064961, -77.065338, -77.068416, -77.069895, -77.071854, -77.075901, -77.07779, -77.079786, -77.082962, -77.085459, -77.087568, -77.087967, -77.088873, -77.090715, -77.090079, 39.384059, 39.385745, 39.387426, 39.393313, 39.396327, 39.400215, 39.401237, 39.405146, 
39.407875, 39.409616, 39.412182, 39.416452, 39.418434, 39.419746, 39.423178, 39.424945, 39.438133, 39.44372, 39.438359, 39.437018, 39.435235, 39.433814, 39.431607, 39.429059, 39.426791, 39.414623, 39.412457, 39.410838, 39.407372, 39.406628, 39.397527, 39.39295, 39.389398, 39.387009, 39.38604, 39.378732, 39.376868, 39.371476, 39.370183, 39.368261, 39.367443, 39.358764, 39.353978, 39.352562, 39.352539, 39.353517, 39.350755, 39.350593, 39.35246, 39.351291, 39.353687, 39.355261, 39.358897, 39.360025, 
39.362269, 39.361168, 39.359995, 39.359074, 39.359772, 39.359179, 39.360092, 39.361439, 39.361935, 39.362781, 39.365405, 39.368299, 39.369644, 39.369275, 39.370329, 39.373678, 39.372947, 39.373111, 39.373956, 39.376493, 39.376976, 39.379323, 39.384059)))"
1005718.0,753,Midshore I - Regional Solid Waste Facility,MD,7341 Barkers Landing Road,Easton,Talbot,21601.0,38.74714,-76.01961,Public,Maryland Environmental Service,1965.0,2010.0,Closed,"2,032,829",2010.0,Yes,0.374,0.374,201728-0,Shutdown,Project #1,1/1/17,7/1/20,Electricity,Reciprocating Engine,,,1.0,,,,240419605021018,24,41,960502,1018,24041960502,"Census Tract 9605.02, Talbot County, Maryland",B01002_001,51.5,4.8,"list(list(c(-76.069387, -76.069333, -76.067918, -76.060692, -76.060405, -76.060321, -76.0538, -76.051965, -76.051165, -76.046433, -76.035977, -76.029831, -76.021554, -76.020292, -76.016931, -76.012167, -76.001366, -75.997123, -75.998947, -75.99945, -75.999336, -75.99459, -75.994354, -75.995376, -75.996376, -75.999671, -76.00521, -76.009002, -76.013206, -76.015045, -76.014427, -76.010421, -76.00753, -76.008513, -76.008643, -76.009768, -76.010075, -76.010042, -76.010422, -76.013593, -76.01591, -76.017225, 
-76.023004, -76.025515, -76.029337, -76.03344, -76.030879, -76.03021, -76.031722, -76.036011, -76.040317, -76.044975, -76.049612, -76.051384, -76.052301, -76.053631, -76.053797, -76.054958, -76.056463, -76.06078, -76.064024, -76.068326, -76.068509, -76.069127, -76.069194, -76.069596, -76.069387, 38.739175, 38.73937, 38.74298, 38.764017, 38.765766, 38.772414, 38.771158, 38.770949, 38.770938, 38.771455, 38.771849, 38.773117, 38.773856, 38.773435, 38.77101, 38.767937, 38.759971, 38.757232, 38.755596, 
38.75444, 38.752075, 38.741886, 38.739765, 38.736679, 38.73571, 38.734836, 38.736389, 38.736473, 38.733291, 38.728687, 38.726463, 38.72248, 38.720981, 38.718412, 38.718329, 38.716831, 38.716645, 38.716412, 38.716386, 38.716792, 38.716213, 38.715134, 38.715384, 38.714012, 38.714126, 38.710423, 38.707267, 38.70571, 38.705694, 38.704119, 38.702928, 38.707073, 38.710023, 38.712094, 38.713157, 38.714035, 38.713429, 38.712254, 38.711424, 38.709711, 38.710485, 38.731184, 38.732021, 38.734675, 38.734979, 
38.737551, 38.739175)))"
1005718.0,753,Midshore I - Regional Solid Waste Facility,MD,7341 Barkers Landing Road,Easton,Talbot,21601.0,38.74714,-76.01961,Public,Maryland Environmental Service,1965.0,2010.0,Closed,"2,032,829",2010.0,Yes,0.374,0.374,201728-0,Shutdown,Project #1,1/1/17,7/1/20,Electricity,Reciprocating Engine,,,1.0,,,,240419605021018,24,41,960502,1018,24041960502,"Census Tract 9605.02, Talbot County, Maryland",B01003_001,3804.0,403.0,"list(list(c(-76.069387, -76.069333, -76.067918, -76.060692, -76.060405, -76.060321, -76.0538, -76.051965, -76.051165, -76.046433, -76.035977, -76.029831, -76.021554, -76.020292, -76.016931, -76.012167, -76.001366, -75.997123, -75.998947, -75.99945, -75.999336, -75.99459, -75.994354, -75.995376, -75.996376, -75.999671, -76.00521, -76.009002, -76.013206, -76.015045, -76.014427, -76.010421, -76.00753, -76.008513, -76.008643, -76.009768, -76.010075, -76.010042, -76.010422, -76.013593, -76.01591, -76.017225, 
-76.023004, -76.025515, -76.029337, -76.03344, -76.030879, -76.03021, -76.031722, -76.036011, -76.040317, -76.044975, -76.049612, -76.051384, -76.052301, -76.053631, -76.053797, -76.054958, -76.056463, -76.06078, -76.064024, -76.068326, -76.068509, -76.069127, -76.069194, -76.069596, -76.069387, 38.739175, 38.73937, 38.74298, 38.764017, 38.765766, 38.772414, 38.771158, 38.770949, 38.770938, 38.771455, 38.771849, 38.773117, 38.773856, 38.773435, 38.77101, 38.767937, 38.759971, 38.757232, 38.755596, 
38.75444, 38.752075, 38.741886, 38.739765, 38.736679, 38.73571, 38.734836, 38.736389, 38.736473, 38.733291, 38.728687, 38.726463, 38.72248, 38.720981, 38.718412, 38.718329, 38.716831, 38.716645, 38.716412, 38.716386, 38.716792, 38.716213, 38.715134, 38.715384, 38.714012, 38.714126, 38.710423, 38.707267, 38.70571, 38.705694, 38.704119, 38.702928, 38.707073, 38.710023, 38.712094, 38.713157, 38.714035, 38.713429, 38.712254, 38.711424, 38.709711, 38.710485, 38.731184, 38.732021, 38.734675, 38.734979, 
38.737551, 38.739175)))"
